subscriber_id,start_month,channel,promo_code,monthly_price_usd,last_paid_month
LX03269,2026-05,Organic,,12.99,2026-05
LX03270,2026-05,Referral,,12.99,2026-09
LX03271,2026-05,Organic,,12.99,2026-09
LX03272,2026-05,Organic,,12.99,2026-09
LX03273,2026-05,Paid social,,12.99,2026-06
LX03274,2026-05,Paid social,,12.99,2026-09
LX03275,2026-05,Paid social,,12.99,2026-05
LX03276,2026-05,Organic,,12.99,2026-07
LX03277,2026-05,Organic,,12.99,2026-09
LX03278,2026-05,Organic,,12.99,2026-09
LX03279,2026-05,Paid social,,12.99,2026-09
LX03280,2026-05,Paid social,,12.99,2026-09
LX03281,2026-05,Organic,,12.99,2026-05
LX03282,2026-05,Referral,,12.99,2026-08
LX03283,2026-05,Paid social,,12.99,2026-09
LX03284,2026-05,Organic,,12.99,2026-09
LX03285,2026-05,Organic,,12.99,2026-07
LX03286,2026-05,Paid social,,12.99,2026-05
LX03287,2026-05,Referral,,12.99,2026-09
LX03288,2026-05,Paid social,,12.99,2026-05
LX03289,2026-05,Organic,,12.99,2026-05
LX03290,2026-05,Organic,,12.99,2026-08
LX03291,2026-05,Organic,,12.99,2026-05
LX03292,2026-05,Organic,,12.99,2026-05
LX03293,2026-05,Paid social,,12.99,2026-09
LX03294,2026-05,Organic,,12.99,2026-05
LX03295,2026-05,Referral,,12.99,2026-05
LX03296,2026-05,Organic,,12.99,2026-09
LX03297,2026-05,Paid social,,12.99,2026-09
LX03298,2026-05,Paid social,,12.99,2026-09
LX03299,2026-05,Organic,,12.99,2026-05
LX03300,2026-05,Paid social,,12.99,2026-08
LX03301,2026-05,Referral,,12.99,2026-09
LX03302,2026-05,Paid social,,12.99,2026-09
LX03303,2026-05,Organic,,12.99,2026-05
LX03304,2026-05,Paid social,,12.99,2026-09
LX03305,2026-05,Paid social,,12.99,2026-06
LX03306,2026-05,Paid social,,12.99,2026-05
LX03307,2026-05,Paid social,,12.99,2026-05
LX03308,2026-05,Referral,,12.99,2026-06
LX03309,2026-05,Organic,,12.99,2026-09
LX03310,2026-05,Referral,,12.99,2026-09
LX03311,2026-05,Organic,,12.99,2026-09
LX03312,2026-05,Referral,,12.99,2026-09
LX03313,2026-05,Paid social,,12.99,2026-05
LX03314,2026-05,Organic,,12.99,2026-08
LX03315,2026-05,Paid social,,12.99,2026-09
LX03316,2026-05,Paid social,,12.99,2026-06
LX03317,2026-05,Organic,,12.99,2026-05
LX03318,2026-05,Paid social,,12.99,2026-08
LX03319,2026-05,Paid social,,12.99,2026-07
LX03320,2026-05,Paid social,,12.99,2026-05
LX03321,2026-05,Organic,,12.99,2026-09
LX03322,2026-05,Organic,,12.99,2026-08
LX03323,2026-05,Paid social,,12.99,2026-09
LX03324,2026-05,Referral,,12.99,2026-05
LX03325,2026-05,Paid social,,12.99,2026-09
LX03326,2026-05,Referral,,12.99,2026-09
LX03327,2026-05,Organic,,12.99,2026-06
LX03328,2026-05,Paid social,,12.99,2026-09
LX03329,2026-05,Referral,,12.99,2026-05
LX03330,2026-05,Referral,,12.99,2026-08
LX03331,2026-05,Organic,,12.99,2026-06
LX03332,2026-05,Organic,,12.99,2026-09
LX03333,2026-05,Paid social,,12.99,2026-05
LX03334,2026-05,Referral,,12.99,2026-08
LX03335,2026-05,Referral,,12.99,2026-09
LX03336,2026-05,Paid social,,12.99,2026-09
LX03337,2026-05,Organic,,12.99,2026-06
LX03338,2026-05,Paid social,,12.99,2026-09
LX03339,2026-05,Organic,,12.99,2026-08
LX03340,2026-05,Organic,,12.99,2026-09
LX03341,2026-05,Referral,,12.99,2026-09
LX03342,2026-05,Organic,,12.99,2026-09
LX03343,2026-05,Paid social,,12.99,2026-05
LX03344,2026-05,Referral,,12.99,2026-09
LX03345,2026-05,Referral,,12.99,2026-09
LX03346,2026-05,Paid social,,12.99,2026-09
LX03347,2026-05,Organic,,12.99,2026-09
LX03348,2026-05,Organic,,12.99,2026-09
LX03349,2026-05,Organic,,12.99,2026-06
LX03350,2026-05,Paid social,,12.99,2026-05
LX03351,2026-05,Paid social,,12.99,2026-09
LX03352,2026-05,Paid social,,12.99,2026-08
LX03353,2026-05,Paid social,,12.99,2026-07
LX03354,2026-05,Organic,,12.99,2026-07
LX03355,2026-05,Paid social,,12.99,2026-08
LX03356,2026-05,Paid social,,12.99,2026-05
LX03357,2026-05,Organic,,12.99,2026-09
LX03358,2026-05,Paid social,,12.99,2026-09
LX03359,2026-05,Organic,,12.99,2026-09
LX03360,2026-05,Referral,,12.99,2026-09
LX03361,2026-05,Organic,,12.99,2026-09
LX03362,2026-05,Organic,,12.99,2026-06
LX03363,2026-05,Paid social,,12.99,2026-05
LX03364,2026-05,Organic,,12.99,2026-05
LX03365,2026-05,Referral,,12.99,2026-09
LX03366,2026-05,Referral,,12.99,2026-09
LX03367,2026-05,Organic,,12.99,2026-09
LX03368,2026-05,Paid social,,12.99,2026-09
LX03369,2026-05,Paid social,,12.99,2026-09
LX03370,2026-05,Referral,,12.99,2026-05
LX03371,2026-05,Organic,,12.99,2026-05
LX03372,2026-05,Paid social,,12.99,2026-05
LX03373,2026-05,Referral,,12.99,2026-09
LX03374,2026-05,Paid social,,12.99,2026-09
LX03375,2026-05,Organic,,12.99,2026-09
LX03376,2026-05,Organic,,12.99,2026-07
LX03377,2026-05,Organic,,12.99,2026-08
LX03378,2026-05,Organic,,12.99,2026-09
LX03379,2026-05,Paid social,,12.99,2026-09
LX03380,2026-05,Organic,,12.99,2026-05
LX03381,2026-05,Paid social,,12.99,2026-09
LX03382,2026-05,Organic,,12.99,2026-05
LX03383,2026-05,Referral,,12.99,2026-07
LX03384,2026-05,Organic,,12.99,2026-05
LX03385,2026-05,Organic,,12.99,2026-07
LX03386,2026-05,Referral,,12.99,2026-05
LX03387,2026-05,Organic,,12.99,2026-05
LX03388,2026-05,Paid social,,12.99,2026-05
LX03389,2026-05,Organic,,12.99,2026-05
LX03390,2026-05,Referral,,12.99,2026-09
LX03391,2026-05,Organic,,12.99,2026-09
LX03392,2026-05,Paid social,,12.99,2026-09
LX03393,2026-05,Referral,,12.99,2026-05
LX03394,2026-05,Organic,,12.99,2026-09
LX03395,2026-05,Organic,,12.99,2026-09
LX03396,2026-05,Organic,,12.99,2026-06
LX03397,2026-05,Organic,,12.99,2026-06
LX03398,2026-05,Organic,,12.99,2026-05
LX03399,2026-05,Paid social,,12.99,2026-05
LX03400,2026-05,Organic,,12.99,2026-09
LX03401,2026-05,Paid social,,12.99,2026-05
LX03402,2026-05,Organic,,12.99,2026-05
LX03403,2026-05,Organic,,12.99,2026-09
LX03404,2026-05,Referral,,12.99,2026-06
LX03405,2026-05,Organic,,12.99,2026-09
LX03406,2026-05,Referral,,12.99,2026-09
LX03407,2026-05,Referral,,12.99,2026-05
LX03408,2026-05,Paid social,,12.99,2026-09
LX03409,2026-05,Paid social,,12.99,2026-08
LX03410,2026-05,Organic,,12.99,2026-09
LX03411,2026-05,Organic,,12.99,2026-09
LX03412,2026-05,Paid social,,12.99,2026-07
LX03413,2026-05,Referral,,12.99,2026-09
LX03414,2026-05,Organic,,12.99,2026-05
LX03415,2026-05,Paid social,,12.99,2026-09
LX03416,2026-05,Organic,,12.99,2026-05
LX03417,2026-05,Organic,,12.99,2026-05
LX03418,2026-05,Organic,,12.99,2026-05
LX03419,2026-05,Organic,,12.99,2026-08
LX03420,2026-05,Paid social,,12.99,2026-09
LX03421,2026-05,Organic,,12.99,2026-09
LX03422,2026-05,Organic,,12.99,2026-08
LX03423,2026-05,Organic,,12.99,2026-09
LX03424,2026-05,Organic,,12.99,2026-09
LX03425,2026-05,Referral,,12.99,2026-09
LX03426,2026-05,Paid social,,12.99,2026-09
LX03427,2026-05,Organic,,12.99,2026-09
LX03428,2026-05,Paid social,,12.99,2026-05
LX03429,2026-05,Paid social,,12.99,2026-08
LX03430,2026-05,Paid social,,12.99,2026-09
LX03431,2026-05,Paid social,,12.99,2026-09
LX03432,2026-05,Referral,,12.99,2026-05
LX03433,2026-05,Organic,,12.99,2026-09
LX03434,2026-05,Paid social,,12.99,2026-05
LX03435,2026-05,Paid social,,12.99,2026-08
LX03436,2026-05,Organic,,12.99,2026-07
LX03437,2026-05,Organic,,12.99,2026-07
LX03438,2026-05,Paid social,,12.99,2026-07
LX03439,2026-05,Organic,,12.99,2026-09
LX03440,2026-05,Paid social,,12.99,2026-05
LX03441,2026-05,Paid social,,12.99,2026-05
LX03442,2026-05,Organic,,12.99,2026-09
LX03443,2026-05,Organic,,12.99,2026-05
LX03444,2026-05,Paid social,,12.99,2026-05
LX03445,2026-05,Organic,,12.99,2026-07
LX03446,2026-05,Referral,,12.99,2026-05
LX03447,2026-05,Organic,,12.99,2026-05
LX03448,2026-05,Referral,,12.99,2026-05
LX03449,2026-05,Paid social,,12.99,2026-08
LX03450,2026-05,Paid social,,12.99,2026-08
LX03451,2026-05,Organic,,12.99,2026-08
LX03452,2026-05,Paid social,,12.99,2026-05
LX03453,2026-05,Paid social,,12.99,2026-06
LX03454,2026-05,Referral,,12.99,2026-09
LX03455,2026-05,Referral,,12.99,2026-09
LX03456,2026-05,Organic,,12.99,2026-09
LX03457,2026-05,Referral,,12.99,2026-06
LX03458,2026-05,Organic,,12.99,2026-05
LX03459,2026-05,Organic,,12.99,2026-09
LX03460,2026-05,Paid social,,12.99,2026-06
LX03461,2026-05,Paid social,,12.99,2026-09
LX03462,2026-05,Organic,,12.99,2026-06
LX03463,2026-05,Organic,,12.99,2026-08
LX03464,2026-05,Organic,,12.99,2026-05
LX03465,2026-05,Paid social,,12.99,2026-05
LX03466,2026-05,Referral,,12.99,2026-09
LX03467,2026-05,Organic,,12.99,2026-09
LX03468,2026-05,Organic,,12.99,2026-08
LX03469,2026-05,Paid social,,12.99,2026-09
LX03470,2026-05,Paid social,,12.99,2026-05
LX03471,2026-05,Paid social,,12.99,2026-09
LX03472,2026-05,Paid social,,12.99,2026-09
LX03473,2026-05,Paid social,,12.99,2026-05
LX03474,2026-05,Paid social,,12.99,2026-08
LX03475,2026-05,Paid social,,12.99,2026-09
LX03476,2026-05,Referral,,12.99,2026-05
LX03477,2026-05,Organic,,12.99,2026-05
LX03478,2026-05,Organic,,12.99,2026-05
LX03479,2026-05,Paid social,,12.99,2026-05
LX03480,2026-05,Referral,,12.99,2026-08
LX03481,2026-05,Paid social,,12.99,2026-05
LX03482,2026-05,Referral,,12.99,2026-09
LX03483,2026-05,Paid social,,12.99,2026-09
LX03484,2026-05,Organic,,12.99,2026-06
LX03485,2026-05,Organic,,12.99,2026-09
LX03486,2026-05,Organic,,12.99,2026-05
LX03487,2026-05,Referral,,12.99,2026-09
LX03488,2026-05,Paid social,,12.99,2026-09
LX03489,2026-05,Paid social,,12.99,2026-05
LX03490,2026-05,Organic,,12.99,2026-09
LX03491,2026-05,Organic,,12.99,2026-09
LX03492,2026-05,Paid social,,12.99,2026-05
LX03493,2026-05,Paid social,,12.99,2026-07
LX03494,2026-05,Paid social,,12.99,2026-05
LX03495,2026-05,Referral,,12.99,2026-09
LX03496,2026-05,Organic,,12.99,2026-05
LX03497,2026-05,Paid social,,12.99,2026-05
LX03498,2026-05,Organic,,12.99,2026-09
LX03499,2026-05,Organic,,12.99,2026-09
LX03500,2026-05,Organic,,12.99,2026-09
LX03501,2026-05,Organic,,12.99,2026-05
LX03502,2026-05,Paid social,,12.99,2026-09
LX03503,2026-05,Paid social,,12.99,2026-05
LX03504,2026-05,Organic,,12.99,2026-09
LX03505,2026-05,Organic,,12.99,2026-05
LX03506,2026-05,Paid social,,12.99,2026-05
LX03507,2026-05,Organic,,12.99,2026-05
LX03508,2026-05,Organic,,12.99,2026-07
LX03509,2026-05,Paid social,,12.99,2026-08
LX03510,2026-05,Organic,,12.99,2026-09
LX03511,2026-05,Organic,,12.99,2026-09
LX03512,2026-05,Paid social,,12.99,2026-06
LX03513,2026-05,Organic,,12.99,2026-05
LX03514,2026-05,Paid social,,12.99,2026-05
LX03515,2026-05,Referral,,12.99,2026-09
LX03516,2026-05,Organic,,12.99,2026-09
LX03517,2026-05,Referral,,12.99,2026-07
LX03518,2026-05,Paid social,,12.99,2026-05
LX03519,2026-05,Organic,,12.99,2026-09
LX03520,2026-05,Organic,,12.99,2026-05
LX03521,2026-05,Organic,,12.99,2026-05
LX03522,2026-05,Paid social,,12.99,2026-05
LX03523,2026-05,Paid social,,12.99,2026-07
LX03524,2026-05,Organic,,12.99,2026-05
LX03525,2026-05,Organic,,12.99,2026-05
LX03526,2026-05,Paid social,,12.99,2026-05
LX03527,2026-05,Paid social,,12.99,2026-05
LX03528,2026-05,Organic,,12.99,2026-07
LX03529,2026-05,Organic,,12.99,2026-07
LX03530,2026-05,Paid social,,12.99,2026-06
LX03531,2026-05,Organic,,12.99,2026-07
LX03532,2026-05,Referral,,12.99,2026-09
LX03533,2026-05,Paid social,,12.99,2026-05
LX03534,2026-05,Paid social,,12.99,2026-05
LX03535,2026-05,Paid social,,12.99,2026-06
LX03536,2026-05,Organic,,12.99,2026-06
LX03537,2026-05,Organic,,12.99,2026-09
LX03538,2026-05,Organic,,12.99,2026-06
LX03539,2026-05,Paid social,,12.99,2026-05
LX03540,2026-05,Paid social,,12.99,2026-05
LX03541,2026-05,Paid social,,12.99,2026-06
LX03542,2026-05,Organic,,12.99,2026-09
LX03543,2026-05,Organic,,12.99,2026-05
LX03544,2026-05,Paid social,,12.99,2026-05
LX03545,2026-05,Organic,,12.99,2026-05
LX03546,2026-05,Organic,,12.99,2026-09
LX03547,2026-05,Referral,,12.99,2026-05
LX03548,2026-06,Referral,,12.99,2026-06
LX03549,2026-06,Paid social,,12.99,2026-09
LX03550,2026-06,Paid social,,12.99,2026-07
LX03551,2026-06,Organic,,12.99,2026-09
LX03552,2026-06,Referral,,12.99,2026-09
LX03553,2026-06,Organic,,12.99,2026-09
LX03554,2026-06,Paid social,,12.99,2026-09
LX03555,2026-06,Paid social,,12.99,2026-06
LX03556,2026-06,Organic,,12.99,2026-09
LX03557,2026-06,Referral,,12.99,2026-08
LX03558,2026-06,Organic,,12.99,2026-09
LX03559,2026-06,Organic,,12.99,2026-06
LX03560,2026-06,Paid social,,12.99,2026-06
LX03561,2026-06,Paid social,,12.99,2026-08
LX03562,2026-06,Paid social,,12.99,2026-09
LX03563,2026-06,Referral,,12.99,2026-09
LX03564,2026-06,Organic,,12.99,2026-09
LX03565,2026-06,Organic,,12.99,2026-09
LX03566,2026-06,Organic,,12.99,2026-09
LX03567,2026-06,Referral,,12.99,2026-09
LX03568,2026-06,Organic,,12.99,2026-06
LX03569,2026-06,Referral,,12.99,2026-09
LX03570,2026-06,Paid social,,12.99,2026-06
LX03571,2026-06,Referral,,12.99,2026-09
LX03572,2026-06,Organic,,12.99,2026-09
LX03573,2026-06,Paid social,,12.99,2026-06
LX03574,2026-06,Paid social,,12.99,2026-09
LX03575,2026-06,Paid social,,12.99,2026-09
LX03576,2026-06,Organic,,12.99,2026-06
LX03577,2026-06,Referral,,12.99,2026-09
LX03578,2026-06,Referral,,12.99,2026-09
LX03579,2026-06,Organic,,12.99,2026-09
LX03580,2026-06,Organic,,12.99,2026-09
LX03581,2026-06,Paid social,,12.99,2026-06
LX03582,2026-06,Organic,,12.99,2026-09
LX03583,2026-06,Paid social,,12.99,2026-09
LX03584,2026-06,Organic,,12.99,2026-09
LX03585,2026-06,Paid social,,12.99,2026-09
LX03586,2026-06,Paid social,,12.99,2026-07
LX03587,2026-06,Paid social,,12.99,2026-09
LX03588,2026-06,Organic,,12.99,2026-08
LX03589,2026-06,Organic,,12.99,2026-07
LX03590,2026-06,Organic,,12.99,2026-09
LX03591,2026-06,Referral,,12.99,2026-09
LX03592,2026-06,Organic,,12.99,2026-09
LX03593,2026-06,Organic,,12.99,2026-09
LX03594,2026-06,Paid social,,12.99,2026-09
LX03595,2026-06,Organic,,12.99,2026-06
LX03596,2026-06,Organic,,12.99,2026-06
LX03597,2026-06,Organic,,12.99,2026-06
LX03598,2026-06,Organic,,12.99,2026-09
LX03599,2026-06,Referral,,12.99,2026-06
LX03600,2026-06,Referral,,12.99,2026-09
LX03601,2026-06,Organic,,12.99,2026-09
LX03602,2026-06,Paid social,,12.99,2026-06
LX03603,2026-06,Paid social,,12.99,2026-09
LX03604,2026-06,Referral,,12.99,2026-09
LX03605,2026-06,Paid social,,12.99,2026-09
LX03606,2026-06,Organic,,12.99,2026-09
LX03607,2026-06,Organic,,12.99,2026-06
LX03608,2026-06,Paid social,,12.99,2026-07
LX03609,2026-06,Organic,,12.99,2026-06
LX03610,2026-06,Organic,,12.99,2026-06
LX03611,2026-06,Referral,,12.99,2026-09
LX03612,2026-06,Paid social,,12.99,2026-07
LX03613,2026-06,Paid social,,12.99,2026-06
LX03614,2026-06,Paid social,,12.99,2026-08
LX03615,2026-06,Organic,,12.99,2026-07
LX03616,2026-06,Paid social,,12.99,2026-09
LX03617,2026-06,Referral,,12.99,2026-09
LX03618,2026-06,Paid social,,12.99,2026-09
LX03619,2026-06,Paid social,,12.99,2026-09
LX03620,2026-06,Paid social,,12.99,2026-06
LX03621,2026-06,Paid social,,12.99,2026-09
LX03622,2026-06,Organic,,12.99,2026-08
LX03623,2026-06,Organic,,12.99,2026-09
LX03624,2026-06,Organic,,12.99,2026-09
LX03625,2026-06,Paid social,,12.99,2026-09
LX03626,2026-06,Organic,,12.99,2026-06
LX03627,2026-06,Paid social,,12.99,2026-09
LX03628,2026-06,Organic,,12.99,2026-09
LX03629,2026-06,Organic,,12.99,2026-09
LX03630,2026-06,Referral,,12.99,2026-09
LX03631,2026-06,Paid social,,12.99,2026-06
LX03632,2026-06,Referral,,12.99,2026-09
LX03633,2026-06,Organic,,12.99,2026-06
LX03634,2026-06,Referral,,12.99,2026-06
LX03635,2026-06,Referral,,12.99,2026-06
LX03636,2026-06,Organic,,12.99,2026-08
LX03637,2026-06,Organic,,12.99,2026-09
LX03638,2026-06,Paid social,,12.99,2026-08
LX03639,2026-06,Organic,,12.99,2026-06
LX03640,2026-06,Referral,,12.99,2026-09
LX03641,2026-06,Referral,,12.99,2026-08
LX03642,2026-06,Organic,,12.99,2026-07
LX03643,2026-06,Organic,,12.99,2026-09
LX03644,2026-06,Organic,,12.99,2026-09
LX03645,2026-06,Organic,,12.99,2026-09
LX03646,2026-06,Organic,,12.99,2026-09
LX03647,2026-06,Organic,,12.99,2026-09
LX03648,2026-06,Organic,,12.99,2026-09
LX03649,2026-06,Referral,,12.99,2026-07
LX03650,2026-06,Paid social,,12.99,2026-06
LX03651,2026-06,Paid social,,12.99,2026-06
LX03652,2026-06,Referral,,12.99,2026-06
LX03653,2026-06,Organic,,12.99,2026-09
LX03654,2026-06,Referral,,12.99,2026-06
LX03655,2026-06,Referral,,12.99,2026-09
LX03656,2026-06,Referral,,12.99,2026-06
LX03657,2026-06,Paid social,,12.99,2026-06
LX03658,2026-06,Paid social,,12.99,2026-06
LX03659,2026-06,Paid social,,12.99,2026-07
LX03660,2026-06,Organic,,12.99,2026-09
LX03661,2026-06,Organic,,12.99,2026-06
LX03662,2026-06,Referral,,12.99,2026-09
LX03663,2026-06,Paid social,,12.99,2026-09
LX03664,2026-06,Referral,,12.99,2026-09
LX03665,2026-06,Organic,,12.99,2026-09
LX03666,2026-06,Referral,,12.99,2026-06
LX03667,2026-06,Organic,,12.99,2026-09
LX03668,2026-06,Organic,,12.99,2026-09
LX03669,2026-06,Paid social,,12.99,2026-09
LX03670,2026-06,Organic,,12.99,2026-06
LX03671,2026-06,Organic,,12.99,2026-09
LX03672,2026-06,Organic,,12.99,2026-09
LX03673,2026-06,Organic,,12.99,2026-09
LX03674,2026-06,Organic,,12.99,2026-09
LX03675,2026-06,Organic,,12.99,2026-06
LX03676,2026-06,Organic,,12.99,2026-06
LX03677,2026-06,Paid social,,12.99,2026-09
LX03678,2026-06,Referral,,12.99,2026-09
LX03679,2026-06,Organic,,12.99,2026-09
LX03680,2026-06,Organic,,12.99,2026-06
LX03681,2026-06,Organic,,12.99,2026-07
LX03682,2026-06,Paid social,,12.99,2026-06
LX03683,2026-06,Paid social,,12.99,2026-09
LX03684,2026-06,Referral,,12.99,2026-09
LX03685,2026-06,Paid social,,12.99,2026-06
LX03686,2026-06,Organic,,12.99,2026-06
LX03687,2026-06,Paid social,,12.99,2026-07
LX03688,2026-06,Organic,,12.99,2026-09
LX03689,2026-06,Referral,,12.99,2026-09
LX03690,2026-06,Paid social,,12.99,2026-09
LX03691,2026-06,Paid social,,12.99,2026-06
LX03692,2026-06,Referral,,12.99,2026-09
LX03693,2026-06,Paid social,,12.99,2026-09
LX03694,2026-06,Paid social,,12.99,2026-09
LX03695,2026-06,Referral,,12.99,2026-09
LX03696,2026-06,Organic,,12.99,2026-06
LX03697,2026-06,Organic,,12.99,2026-06
LX03698,2026-06,Organic,,12.99,2026-09
LX03699,2026-06,Paid social,,12.99,2026-09
LX03700,2026-06,Paid social,,12.99,2026-09
LX03701,2026-06,Paid social,,12.99,2026-09
LX03702,2026-06,Paid social,,12.99,2026-06
LX03703,2026-06,Paid social,,12.99,2026-09
LX03704,2026-06,Paid social,,12.99,2026-09
LX03705,2026-06,Referral,,12.99,2026-06
LX03706,2026-06,Organic,,12.99,2026-08
LX03707,2026-06,Organic,,12.99,2026-07
LX03708,2026-06,Referral,,12.99,2026-09
LX03709,2026-06,Organic,,12.99,2026-07
LX03710,2026-06,Organic,,12.99,2026-07
LX03711,2026-06,Referral,,12.99,2026-09
LX03712,2026-06,Paid social,,12.99,2026-06
LX03713,2026-06,Organic,,12.99,2026-07
LX03714,2026-06,Organic,,12.99,2026-09
LX03715,2026-06,Organic,,12.99,2026-09
LX03716,2026-06,Paid social,,12.99,2026-06
LX03717,2026-06,Paid social,,12.99,2026-06
LX03718,2026-06,Organic,,12.99,2026-09
LX03719,2026-06,Organic,,12.99,2026-09
LX03720,2026-06,Organic,,12.99,2026-09
LX03721,2026-06,Organic,,12.99,2026-09
LX03722,2026-06,Organic,,12.99,2026-06
LX03723,2026-06,Referral,,12.99,2026-09
LX03724,2026-06,Organic,,12.99,2026-09
LX03725,2026-06,Organic,,12.99,2026-09
LX03726,2026-06,Organic,,12.99,2026-09
LX03727,2026-06,Organic,,12.99,2026-09
LX03728,2026-06,Organic,,12.99,2026-08
LX03729,2026-06,Paid social,,12.99,2026-09
LX03730,2026-06,Organic,,12.99,2026-09
LX03731,2026-06,Paid social,,12.99,2026-06
LX03732,2026-06,Organic,,12.99,2026-06
LX03733,2026-06,Paid social,,12.99,2026-07
LX03734,2026-06,Paid social,,12.99,2026-06
LX03735,2026-06,Organic,,12.99,2026-07
LX03736,2026-06,Paid social,,12.99,2026-07
LX03737,2026-06,Organic,,12.99,2026-09
LX03738,2026-06,Organic,,12.99,2026-06
LX03739,2026-06,Referral,,12.99,2026-08
LX03740,2026-06,Organic,,12.99,2026-07
LX03741,2026-06,Paid social,,12.99,2026-06
LX03742,2026-06,Organic,,12.99,2026-06
LX03743,2026-06,Organic,,12.99,2026-09
LX03744,2026-06,Paid social,,12.99,2026-06
LX03745,2026-06,Paid social,,12.99,2026-06
LX03746,2026-06,Organic,,12.99,2026-06
LX03747,2026-06,Organic,,12.99,2026-09
LX03748,2026-06,Paid social,,12.99,2026-06
LX03749,2026-06,Organic,,12.99,2026-09
LX03750,2026-06,Organic,,12.99,2026-08
LX03751,2026-06,Paid social,,12.99,2026-09
LX03752,2026-06,Organic,,12.99,2026-06
LX03753,2026-06,Paid social,,12.99,2026-09
LX03754,2026-06,Organic,,12.99,2026-06
LX03755,2026-06,Organic,,12.99,2026-07
LX03756,2026-06,Organic,,12.99,2026-08
LX03757,2026-06,Organic,,12.99,2026-09
LX03758,2026-06,Organic,,12.99,2026-07
LX03759,2026-06,Paid social,,12.99,2026-08
LX03760,2026-06,Organic,,12.99,2026-09
LX03761,2026-06,Paid social,,12.99,2026-09
LX03762,2026-06,Paid social,,12.99,2026-06
LX03763,2026-06,Organic,,12.99,2026-09
LX03764,2026-06,Paid social,,12.99,2026-06
LX03765,2026-06,Organic,,12.99,2026-07
LX03766,2026-06,Referral,,12.99,2026-09
LX03767,2026-06,Organic,,12.99,2026-09
LX03768,2026-06,Paid social,,12.99,2026-08
LX03769,2026-06,Referral,,12.99,2026-09
LX03770,2026-06,Organic,,12.99,2026-06
LX03771,2026-06,Referral,,12.99,2026-09
LX03772,2026-06,Organic,,12.99,2026-09
LX03773,2026-06,Paid social,,12.99,2026-09
LX03774,2026-06,Paid social,,12.99,2026-09
LX03775,2026-06,Organic,,12.99,2026-09
LX03776,2026-06,Paid social,,12.99,2026-09
LX03777,2026-06,Paid social,,12.99,2026-06
LX03778,2026-06,Paid social,,12.99,2026-09
LX03779,2026-06,Organic,,12.99,2026-06
LX03780,2026-06,Organic,,12.99,2026-06
LX03781,2026-06,Paid social,,12.99,2026-06
LX03782,2026-06,Referral,,12.99,2026-09
LX03783,2026-06,Organic,,12.99,2026-09
LX03784,2026-06,Paid social,,12.99,2026-09
LX03785,2026-06,Organic,,12.99,2026-09
LX03786,2026-06,Organic,,12.99,2026-06
LX03787,2026-06,Paid social,,12.99,2026-09
LX03788,2026-06,Organic,,12.99,2026-08
LX03789,2026-06,Paid social,,12.99,2026-06
LX03790,2026-06,Organic,,12.99,2026-06
LX03791,2026-06,Paid social,,12.99,2026-09
LX03792,2026-06,Paid social,,12.99,2026-09
LX03793,2026-06,Organic,,12.99,2026-09
LX03794,2026-06,Organic,,12.99,2026-09
LX03795,2026-06,Organic,,12.99,2026-06
LX03796,2026-06,Organic,,12.99,2026-09
LX03797,2026-06,Organic,,12.99,2026-06
LX03798,2026-06,Paid social,,12.99,2026-08
LX03799,2026-06,Organic,,12.99,2026-09
LX03800,2026-06,Organic,,12.99,2026-09
LX03801,2026-06,Referral,,12.99,2026-09
LX03802,2026-06,Referral,,12.99,2026-09
LX03803,2026-06,Paid social,,12.99,2026-09
LX03804,2026-06,Referral,,12.99,2026-09
LX03805,2026-06,Paid social,,12.99,2026-09
LX03806,2026-06,Referral,,12.99,2026-08
LX03807,2026-06,Paid social,,12.99,2026-06
LX03808,2026-06,Paid social,,12.99,2026-09
LX03809,2026-06,Paid social,,12.99,2026-09
